,initial_pos,sc_lap,sc_decision,sc_laps_travelled,sc_laps_remaining,sc_tyre_compound,before_pit_pos,Temperature,Humidity,Altitude,Turns,RaceDistance,TrackLength,TeamAbility,DriverAbility,final_pos_gained
831,7.0,31.0,0.0,19.0,41.0,3.0,7.0,65.61,0.53,2.8,17.0,71.0,4.304,122.0,69.0,1.0
832,14.0,31.0,0.0,7.0,41.0,3.0,14.0,65.61,0.53,2.8,17.0,71.0,4.304,33.0,4.0,0.0
833,11.0,31.0,0.0,1.0,41.0,4.0,16.0,65.61,0.53,2.8,17.0,71.0,4.304,0.0,49.0,0.0
834,2.0,31.0,0.0,18.0,41.0,3.0,1.0,65.61,0.53,2.8,17.0,71.0,4.304,419.0,249.0,1.0
835,19.0,31.0,0.0,20.0,41.0,3.0,15.0,65.61,0.53,2.8,17.0,71.0,4.304,7.0,1.0,6.0
836,3.0,31.0,0.0,20.0,41.0,3.0,2.0,65.61,0.53,2.8,17.0,71.0,4.304,655.0,408.0,-1.0
837,15.0,62.0,0.0,50.0,10.0,3.0,8.0,65.61,0.53,2.8,17.0,71.0,4.304,62.0,12.0,7.0
838,4.0,62.0,0.0,15.0,10.0,4.0,2.0,65.61,0.53,2.8,17.0,71.0,4.304,571.0,320.0,2.0
839,6.0,62.0,0.0,45.0,10.0,3.0,3.0,65.61,0.53,2.8,17.0,71.0,4.304,571.0,251.0,3.0
840,18.0,62.0,0.0,2.0,10.0,5.0,16.0,65.61,0.53,2.8,17.0,71.0,4.304,93.0,37.0,2.0
841,10.0,62.0,0.0,46.0,10.0,3.0,9.0,65.61,0.53,2.8,17.0,71.0,4.304,48.0,9.0,1.0
842,20.0,62.0,0.0,36.0,10.0,3.0,10.0,65.61,0.53,2.8,17.0,71.0,4.304,33.0,29.0,10.0
843,9.0,62.0,0.0,49.0,10.0,3.0,7.0,65.61,0.53,2.8,17.0,71.0,4.304,48.0,39.0,2.0
844,17.0,62.0,0.0,39.0,10.0,3.0,13.0,65.61,0.53,2.8,17.0,71.0,4.304,7.0,6.0,5.0
845,16.0,62.0,0.0,19.0,10.0,4.0,14.0,65.61,0.53,2.8,17.0,71.0,4.304,93.0,56.0,1.0
846,7.0,62.0,0.0,50.0,10.0,3.0,6.0,65.61,0.53,2.8,17.0,71.0,4.304,122.0,69.0,1.0
847,14.0,62.0,0.0,38.0,10.0,3.0,12.0,65.61,0.53,2.8,17.0,71.0,4.304,33.0,4.0,0.0
848,11.0,62.0,0.0,32.0,10.0,4.0,11.0,65.61,0.53,2.8,17.0,71.0,4.304,0.0,49.0,0.0
849,2.0,62.0,0.0,14.0,10.0,3.0,1.0,65.61,0.53,2.8,17.0,71.0,4.304,419.0,249.0,1.0
850,19.0,62.0,0.0,51.0,10.0,3.0,15.0,65.61,0.53,2.8,17.0,71.0,4.304,7.0,1.0,6.0
851,3.0,62.0,0.0,15.0,10.0,4.0,4.0,65.61,0.53,2.8,17.0,71.0,4.304,655.0,408.0,-1.0
852,12.0,72.0,1.0,52.0,7.0,3.0,14.0,75.88,0.61,42.0,19.0,78.0,3.337,62.0,12.0,-2.0
853,1.0,72.0,0.0,55.0,7.0,4.0,1.0,75.88,0.61,42.0,19.0,78.0,3.337,419.0,170.0,0.0
854,2.0,72.0,0.0,56.0,7.0,4.0,2.0,75.88,0.61,42.0,19.0,78.0,3.337,571.0,320.0,0.0
855,4.0,72.0,0.0,55.0,7.0,4.0,4.0,75.88,0.61,42.0,19.0,78.0,3.337,571.0,251.0,0.0
856,18.0,72.0,0.0,4.0,7.0,5.0,15.0,75.88,0.61,42.0,19.0,78.0,3.337,93.0,37.0,3.0
857,16.0,72.0,0.0,55.0,7.0,3.0,11.0,75.88,0.61,42.0,19.0,78.0,3.337,48.0,9.0,5.0
858,10.0,72.0,0.0,35.0,7.0,3.0,7.0,75.88,0.61,42.0,19.0,78.0,3.337,33.0,29.0,3.0
859,9.0,72.0,0.0,51.0,7.0,3.0,12.0,75.88,0.61,42.0,19.0,78.0,3.337,52.0,62.0,-3.0
860,19.0,72.0,0.0,55.0,7.0,3.0,13.0,75.88,0.61,42.0,19.0,78.0,3.337,93.0,56.0,6.0
861,11.0,72.0,0.0,22.0,7.0,5.0,8.0,75.88,0.61,42.0,19.0,78.0,3.337,122.0,69.0,3.0
862,6.0,72.0,0.0,49.0,7.0,3.0,6.0,75.88,0.61,42.0,19.0,78.0,3.337,52.0,49.0,0.0
863,20.0,72.0,0.0,25.0,7.0,5.0,9.0,75.88,0.61,42.0,19.0,78.0,3.337,419.0,249.0,11.0
864,3.0,72.0,0.0,56.0,7.0,4.0,3.0,75.88,0.61,42.0,19.0,78.0,3.337,655.0,408.0,0.0
865,8.0,72.0,0.0,56.0,7.0,4.0,10.0,75.88,0.61,42.0,19.0,78.0,3.337,122.0,53.0,-2.0
866,5.0,72.0,0.0,55.0,7.0,3.0,5.0,75.88,0.61,42.0,19.0,78.0,3.337,655.0,247.0,0.0
867,18.0,1.0,0.0,42.0,61.0,4.0,18.0,84.04,0.67,5.3,23.0,61.0,5.065,62.0,12.0,6.0
868,6.0,1.0,0.0,26.0,61.0,5.0,6.0,84.04,0.67,5.3,23.0,61.0,5.065,419.0,170.0,0.0
869,3.0,1.0,0.0,13.0,61.0,5.0,2.0,84.04,0.67,5.3,23.0,61.0,5.065,571.0,320.0,0.0
870,5.0,1.0,0.0,21.0,61.0,5.0,5.0,84.04,0.67,5.3,23.0,61.0,5.065,571.0,251.0,0.0
871,8.0,1.0,0.0,15.0,61.0,5.0,8.0,84.04,0.67,5.3,23.0,61.0,5.065,93.0,37.0,-7.0
872,14.0,1.0,0.0,43.0,61.0,4.0,14.0,84.04,0.67,5.3,23.0,61.0,5.065,48.0,9.0,3.0
873,15.0,1.0,0.0,25.0,61.0,5.0,12.0,84.04,0.67,5.3,23.0,61.0,5.065,33.0,29.0,2.0
874,11.0,1.0,0.0,37.0,61.0,4.0,9.0,84.04,0.67,5.3,23.0,61.0,5.065,62.0,50.0,4.0
875,13.0,1.0,0.0,37.0,61.0,4.0,13.0,84.04,0.67,5.3,23.0,61.0,5.065,48.0,39.0,4.0
876,20.0,1.0,0.0,39.0,61.0,2.0,19.0,84.04,0.67,5.3,23.0,61.0,5.065,7.0,6.0,6.0
877,10.0,1.0,0.0,14.0,61.0,5.0,11.0,84.04,0.67,5.3,23.0,61.0,5.065,122.0,69.0,0.0
878,17.0,1.0,0.0,13.0,61.0,5.0,16.0,84.04,0.67,5.3,23.0,61.0,5.065,33.0,4.0,0.0
879,2.0,1.0,0.0,16.0,61.0,5.0,3.0,84.04,0.67,5.3,23.0,61.0,5.065,419.0,249.0,0.0
880,19.0,1.0,1.0,2.0,61.0,4.0,17.0,84.04,0.67,5.3,23.0,61.0,5.065,7.0,1.0,0.0
881,1.0,1.0,0.0,14.0,61.0,5.0,1.0,84.04,0.67,5.3,23.0,61.0,5.065,655.0,408.0,0.0
882,12.0,1.0,0.0,36.0,61.0,4.0,10.0,84.04,0.67,5.3,23.0,61.0,5.065,122.0,53.0,4.0
883,4.0,1.0,0.0,15.0,61.0,5.0,4.0,84.04,0.67,5.3,23.0,61.0,5.065,655.0,247.0,0.0
884,6.0,1.0,0.0,32.0,66.0,2.0,6.0,60.8,0.52,29.6,16.0,66.0,4.655,419.0,170.0,1.0
885,3.0,1.0,0.0,16.0,66.0,2.0,2.0,60.8,0.52,29.6,16.0,66.0,4.655,571.0,320.0,-1.0
886,17.0,1.0,0.0,34.0,66.0,1.0,16.0,60.8,0.52,29.6,16.0,66.0,4.655,48.0,9.0,4.0
887,15.0,1.0,0.0,25.0,66.0,2.0,13.0,60.8,0.52,29.6,16.0,66.0,4.655,52.0,62.0,6.0
888,8.0,1.0,0.0,20.0,66.0,3.0,11.0,60.8,0.52,29.6,16.0,66.0,4.655,62.0,50.0,0.0
889,14.0,1.0,0.0,19.0,66.0,2.0,9.0,60.8,0.52,29.6,16.0,66.0,4.655,48.0,39.0,4.0
890,18.0,1.0,0.0,19.0,66.0,2.0,12.0,60.8,0.52,29.6,16.0,66.0,4.655,7.0,6.0,7.0
891,7.0,1.0,1.0,31.0,66.0,2.0,7.0,60.8,0.52,29.6,16.0,66.0,4.655,93.0,56.0,1.0
892,20.0,1.0,0.0,1.0,66.0,2.0,15.0,60.8,0.52,29.6,16.0,66.0,4.655,33.0,4.0,8.0
893,5.0,1.0,0.0,33.0,66.0,2.0,5.0,60.8,0.52,29.6,16.0,66.0,4.655,419.0,249.0,2.0
894,1.0,1.0,0.0,24.0,66.0,2.0,1.0,60.8,0.52,29.6,16.0,66.0,4.655,655.0,408.0,0.0
895,9.0,1.0,0.0,24.0,66.0,2.0,8.0,60.8,0.52,29.6,16.0,66.0,4.655,122.0,53.0,2.0
896,2.0,1.0,0.0,18.0,66.0,2.0,3.0,60.8,0.52,29.6,16.0,66.0,4.655,655.0,247.0,0.0
897,6.0,41.0,0.0,8.0,26.0,1.0,5.0,60.8,0.52,29.6,16.0,66.0,4.655,419.0,170.0,1.0
898,3.0,41.0,1.0,24.0,26.0,1.0,2.0,60.8,0.52,29.6,16.0,66.0,4.655,571.0,320.0,-1.0
899,17.0,41.0,0.0,6.0,26.0,2.0,11.0,60.8,0.52,29.6,16.0,66.0,4.655,48.0,9.0,4.0
900,15.0,41.0,0.0,1.0,26.0,2.0,12.0,60.8,0.52,29.6,16.0,66.0,4.655,52.0,62.0,6.0
901,8.0,41.0,0.0,20.0,26.0,1.0,9.0,60.8,0.52,29.6,16.0,66.0,4.655,62.0,50.0,0.0
902,14.0,41.0,0.0,21.0,26.0,1.0,8.0,60.8,0.52,29.6,16.0,66.0,4.655,48.0,39.0,4.0
903,18.0,41.0,0.0,21.0,26.0,1.0,10.0,60.8,0.52,29.6,16.0,66.0,4.655,7.0,6.0,7.0
904,7.0,41.0,0.0,9.0,26.0,1.0,6.0,60.8,0.52,29.6,16.0,66.0,4.655,93.0,56.0,1.0
905,20.0,41.0,0.0,8.0,26.0,1.0,14.0,60.8,0.52,29.6,16.0,66.0,4.655,33.0,4.0,8.0
906,5.0,41.0,0.0,7.0,26.0,1.0,4.0,60.8,0.52,29.6,16.0,66.0,4.655,419.0,249.0,2.0
907,1.0,41.0,0.0,16.0,26.0,1.0,1.0,60.8,0.52,29.6,16.0,66.0,4.655,655.0,408.0,0.0
908,9.0,41.0,0.0,16.0,26.0,1.0,7.0,60.8,0.52,29.6,16.0,66.0,4.655,122.0,53.0,2.0
909,2.0,41.0,0.0,22.0,26.0,1.0,3.0,60.8,0.52,29.6,16.0,66.0,4.655,655.0,247.0,0.0
910,17.0,10.0,1.0,10.0,47.0,3.0,13.0,69.74,0.41,30.9,20.0,56.0,5.513,62.0,12.0,6.0
911,5.0,10.0,0.0,16.0,47.0,3.0,6.0,69.74,0.41,30.9,20.0,56.0,5.513,571.0,320.0,1.0
912,2.0,10.0,0.0,11.0,47.0,4.0,1.0,69.74,0.41,30.9,20.0,56.0,5.513,571.0,251.0,1.0
913,16.0,10.0,0.0,20.0,47.0,2.0,15.0,69.74,0.41,30.9,20.0,56.0,5.513,48.0,9.0,6.0
914,19.0,10.0,1.0,10.0,47.0,3.0,14.0,69.74,0.41,30.9,20.0,56.0,5.513,33.0,29.0,7.0
915,10.0,10.0,0.0,15.0,47.0,4.0,9.0,69.74,0.41,30.9,20.0,56.0,5.513,0.0,62.0,2.0
916,15.0,10.0,0.0,5.0,47.0,4.0,17.0,69.74,0.41,30.9,20.0,56.0,5.513,7.0,6.0,1.0
917,7.0,10.0,0.0,13.0,47.0,4.0,5.0,69.74,0.41,30.9,20.0,56.0,5.513,122.0,69.0,1.0
918,20.0,10.0,0.0,17.0,47.0,3.0,12.0,69.74,0.41,30.9,20.0,56.0,5.513,33.0,4.0,11.0
919,18.0,10.0,0.0,12.0,47.0,2.0,4.0,69.74,0.41,30.9,20.0,56.0,5.513,419.0,249.0,16.0
920,14.0,10.0,1.0,10.0,47.0,3.0,11.0,69.74,0.41,30.9,20.0,56.0,5.513,7.0,1.0,1.0
921,1.0,10.0,1.0,1.0,47.0,3.0,2.0,69.74,0.41,30.9,20.0,56.0,5.513,655.0,408.0,-2.0
922,11.0,10.0,0.0,14.0,47.0,3.0,7.0,69.74,0.41,30.9,20.0,56.0,5.513,122.0,53.0,4.0
923,3.0,10.0,0.0,13.0,47.0,3.0,3.0,69.74,0.41,30.9,20.0,56.0,5.513,655.0,247.0,-2.0
924,4.0,12.0,1.0,12.0,40.0,4.0,2.0,82.96,0.54,26.8,20.0,51.0,6.003,522.0,317.0,0.0
925,3.0,12.0,1.0,12.0,40.0,4.0,4.0,82.96,0.54,26.8,20.0,51.0,6.003,522.0,205.0,-11.0
926,17.0,12.0,1.0,12.0,40.0,3.0,14.0,82.96,0.54,26.8,20.0,51.0,6.003,5.0,0.0,6.0
927,19.0,12.0,1.0,12.0,40.0,4.0,12.0,82.96,0.54,26.8,20.0,51.0,6.003,30.0,17.0,10.0
928,8.0,12.0,1.0,1.0,40.0,4.0,7.0,82.96,0.54,26.8,20.0,51.0,6.003,83.0,40.0,5.0
929,12.0,12.0,1.0,12.0,40.0,4.0,10.0,82.96,0.54,26.8,20.0,51.0,6.003,47.0,19.0,5.0
930,1.0,12.0,1.0,12.0,40.0,4.0,1.0,82.96,0.54,26.8,20.0,51.0,6.003,668.0,363.0,-4.0
931,15.0,12.0,1.0,12.0,40.0,4.0,13.0,82.96,0.54,26.8,20.0,51.0,6.003,53.0,54.0,7.0
932,4.0,13.0,1.0,13.0,45.0,4.0,3.0,79.98,0.54,16.9,15.0,57.0,5.412,368.0,200.0,-1.0
933,3.0,13.0,0.0,3.0,45.0,4.0,5.0,79.98,0.54,16.9,15.0,57.0,5.412,522.0,317.0,2.0
934,5.0,13.0,0.0,1.0,45.0,4.0,8.0,79.98,0.54,16.9,15.0,57.0,5.412,522.0,205.0,1.0
935,9.0,13.0,0.0,1.0,45.0,4.0,13.0,79.98,0.54,16.9,15.0,57.0,5.412,47.0,28.0,1.0
936,18.0,13.0,1.0,13.0,45.0,4.0,7.0,79.98,0.54,16.9,15.0,57.0,5.412,187.0,100.0,11.0
937,15.0,13.0,1.0,13.0,45.0,4.0,10.0,79.98,0.54,16.9,15.0,57.0,5.412,30.0,17.0,1.0
938,8.0,13.0,1.0,13.0,45.0,4.0,4.0,79.98,0.54,16.9,15.0,57.0,5.412,83.0,43.0,2.0
939,11.0,13.0,1.0,13.0,45.0,4.0,11.0,79.98,0.54,16.9,15.0,57.0,5.412,53.0,5.0,-1.0
940,7.0,13.0,1.0,13.0,45.0,4.0,6.0,79.98,0.54,16.9,15.0,57.0,5.412,57.0,43.0,-2.0
941,10.0,13.0,1.0,13.0,45.0,4.0,9.0,79.98,0.54,16.9,15.0,57.0,5.412,57.0,8.0,-3.0
942,14.0,13.0,0.0,2.0,45.0,4.0,14.0,79.98,0.54,16.9,15.0,57.0,5.412,187.0,87.0,4.0
943,2.0,13.0,1.0,13.0,45.0,4.0,2.0,79.98,0.54,16.9,15.0,57.0,5.412,668.0,363.0,0.0
944,1.0,13.0,1.0,13.0,45.0,4.0,1.0,79.98,0.54,16.9,15.0,57.0,5.412,668.0,305.0,-2.0
945,13.0,13.0,0.0,2.0,45.0,3.0,15.0,79.98,0.54,16.9,15.0,57.0,5.412,5.0,5.0,2.0
946,20.0,29.0,1.0,11.0,16.0,5.0,15.0,71.46,0.62,102.2,19.0,44.0,7.004,30.0,13.0,6.0
947,6.0,29.0,1.0,15.0,16.0,4.0,4.0,71.46,0.62,102.2,19.0,44.0,7.004,368.0,200.0,3.0
948,2.0,29.0,1.0,15.0,16.0,3.0,2.0,71.46,0.62,102.2,19.0,44.0,7.004,522.0,317.0,0.0
949,4.0,29.0,1.0,14.0,16.0,3.0,5.0,71.46,0.62,102.2,19.0,44.0,7.004,522.0,205.0,0.0
950,11.0,29.0,1.0,19.0,16.0,3.0,7.0,71.46,0.62,102.2,19.0,44.0,7.004,47.0,28.0,4.0
951,15.0,29.0,1.0,20.0,16.0,3.0,14.0,71.46,0.62,102.2,19.0,44.0,7.004,83.0,40.0,4.0
952,16.0,29.0,1.0,18.0,16.0,3.0,9.0,71.46,0.62,102.2,19.0,44.0,7.004,83.0,43.0,8.0
953,19.0,29.0,1.0,11.0,16.0,5.0,12.0,71.46,0.62,102.2,19.0,44.0,7.004,53.0,5.0,7.0
954,7.0,29.0,1.0,18.0,16.0,3.0,6.0,71.46,0.62,102.2,19.0,44.0,7.004,57.0,43.0,1.0
955,14.0,29.0,1.0,21.0,16.0,3.0,13.0,71.46,0.62,102.2,19.0,44.0,7.004,57.0,8.0,1.0
956,1.0,29.0,1.0,17.0,16.0,3.0,1.0,71.46,0.62,102.2,19.0,44.0,7.004,668.0,363.0,0.0
957,13.0,29.0,1.0,10.0,16.0,3.0,11.0,71.46,0.62,102.2,19.0,44.0,7.004,53.0,54.0,3.0
958,3.0,29.0,1.0,16.0,16.0,3.0,3.0,71.46,0.62,102.2,19.0,44.0,7.004,668.0,305.0,-2.0
959,17.0,1.0,1.0,1.0,71.0,3.0,17.0,73.42,0.54,43.0,15.0,71.0,4.309,368.0,200.0,11.0
960,1.0,1.0,0.0,27.0,71.0,4.0,1.0,73.42,0.54,43.0,15.0,71.0,4.309,522.0,317.0,0.0
961,3.0,1.0,0.0,28.0,71.0,4.0,3.0,73.42,0.54,43.0,15.0,71.0,4.309,522.0,205.0,0.0
962,16.0,1.0,1.0,1.0,71.0,4.0,15.0,73.42,0.54,43.0,15.0,71.0,4.309,47.0,28.0,1.0
963,11.0,1.0,0.0,43.0,71.0,3.0,11.0,73.42,0.54,43.0,15.0,71.0,4.309,5.0,0.0,-2.0
964,7.0,1.0,0.0,34.0,71.0,4.0,7.0,73.42,0.54,43.0,15.0,71.0,4.309,187.0,100.0,-2.0
965,6.0,1.0,0.0,27.0,71.0,4.0,5.0,73.42,0.54,43.0,15.0,71.0,4.309,30.0,17.0,-2.0
966,13.0,1.0,0.0,27.0,71.0,4.0,13.0,73.42,0.54,43.0,15.0,71.0,4.309,83.0,40.0,-3.0
967,5.0,1.0,0.0,26.0,71.0,4.0,6.0,73.42,0.54,43.0,15.0,71.0,4.309,83.0,43.0,-2.0
968,9.0,1.0,0.0,29.0,71.0,4.0,8.0,73.42,0.54,43.0,15.0,71.0,4.309,57.0,43.0,-1.0
969,4.0,1.0,0.0,27.0,71.0,4.0,4.0,73.42,0.54,43.0,15.0,71.0,4.309,368.0,168.0,-1.0
970,7.0,1.0,0.0,42.0,71.0,3.0,16.0,73.42,0.54,43.0,15.0,71.0,4.309,668.0,363.0,3.0
971,11.0,1.0,0.0,30.0,71.0,4.0,9.0,73.42,0.54,43.0,15.0,71.0,4.309,57.0,54.0,0.0
972,2.0,1.0,0.0,26.0,71.0,4.0,2.0,73.42,0.54,43.0,15.0,71.0,4.309,668.0,305.0,0.0
973,16.0,1.0,1.0,1.0,71.0,4.0,14.0,73.42,0.54,43.0,15.0,71.0,4.309,5.0,5.0,2.0
974,8.0,1.0,0.0,25.0,51.0,4.0,9.0,71.52,0.75,11.3,18.0,52.0,5.891,30.0,13.0,-3.0
975,19.0,1.0,0.0,31.0,51.0,4.0,14.0,71.52,0.75,11.3,18.0,52.0,5.891,368.0,200.0,14.0
976,3.0,1.0,0.0,17.0,51.0,4.0,4.0,71.52,0.75,11.3,18.0,52.0,5.891,522.0,317.0,-4.0
977,2.0,1.0,0.0,23.0,51.0,4.0,2.0,71.52,0.75,11.3,18.0,52.0,5.891,522.0,205.0,-1.0
978,10.0,1.0,0.0,22.0,51.0,4.0,11.0,71.52,0.75,11.3,18.0,52.0,5.891,47.0,28.0,-3.0
979,18.0,1.0,0.0,27.0,51.0,3.0,15.0,71.52,0.75,11.3,18.0,52.0,5.891,5.0,0.0,4.0
980,6.0,1.0,0.0,22.0,51.0,4.0,8.0,71.52,0.75,11.3,18.0,52.0,5.891,187.0,100.0,-3.0
981,15.0,1.0,0.0,21.0,51.0,3.0,12.0,71.52,0.75,11.3,18.0,52.0,5.891,83.0,40.0,-1.0
982,14.0,1.0,0.0,24.0,51.0,3.0,10.0,71.52,0.75,11.3,18.0,52.0,5.891,83.0,43.0,4.0
983,16.0,1.0,0.0,36.0,51.0,3.0,13.0,71.52,0.75,11.3,18.0,52.0,5.891,47.0,19.0,4.0
984,12.0,1.0,1.0,21.0,51.0,4.0,18.0,71.52,0.75,11.3,18.0,52.0,5.891,53.0,5.0,-3.0
985,5.0,1.0,0.0,24.0,51.0,3.0,5.0,71.52,0.75,11.3,18.0,52.0,5.891,57.0,43.0,-1.0
986,7.0,1.0,0.0,19.0,51.0,4.0,6.0,71.52,0.75,11.3,18.0,52.0,5.891,187.0,87.0,-1.0
987,4.0,1.0,0.0,18.0,51.0,4.0,3.0,71.52,0.75,11.3,18.0,52.0,5.891,368.0,168.0,0.0
988,1.0,1.0,0.0,24.0,51.0,4.0,1.0,71.52,0.75,11.3,18.0,52.0,5.891,668.0,363.0,0.0
989,9.0,1.0,0.0,31.0,51.0,3.0,7.0,71.52,0.75,11.3,18.0,52.0,5.891,668.0,305.0,7.0
990,16.0,1.0,0.0,44.0,70.0,5.0,11.0,83.31,0.47,5.2,17.0,70.0,4.43,30.0,13.0,2.0
991,6.0,1.0,0.0,17.0,70.0,5.0,5.0,83.31,0.47,5.2,17.0,70.0,4.43,368.0,200.0,3.0
992,2.0,1.0,0.0,4.0,70.0,5.0,4.0,83.31,0.47,5.2,17.0,70.0,4.43,522.0,317.0,-2.0
993,4.0,1.0,0.0,16.0,70.0,5.0,6.0,83.31,0.47,5.2,17.0,70.0,4.43,522.0,205.0,-3.0
994,14.0,1.0,1.0,1.0,70.0,5.0,17.0,83.31,0.47,5.2,17.0,70.0,4.43,47.0,28.0,4.0
995,19.0,1.0,0.0,10.0,70.0,5.0,16.0,83.31,0.47,5.2,17.0,70.0,4.43,5.0,0.0,6.0
996,8.0,1.0,0.0,18.0,70.0,5.0,7.0,83.31,0.47,5.2,17.0,70.0,4.43,187.0,100.0,3.0
997,12.0,1.0,0.0,41.0,70.0,5.0,12.0,83.31,0.47,5.2,17.0,70.0,4.43,30.0,17.0,-4.0
998,17.0,1.0,0.0,24.0,70.0,5.0,15.0,83.31,0.47,5.2,17.0,70.0,4.43,83.0,40.0,8.0
999,18.0,1.0,0.0,45.0,70.0,4.0,13.0,83.31,0.47,5.2,17.0,70.0,4.43,47.0,19.0,6.0
1000,10.0,1.0,0.0,10.0,70.0,5.0,9.0,83.31,0.47,5.2,17.0,70.0,4.43,57.0,43.0,2.0
1001,15.0,1.0,0.0,10.0,70.0,5.0,14.0,83.31,0.47,5.2,17.0,70.0,4.43,57.0,8.0,4.0
1002,9.0,1.0,0.0,31.0,70.0,5.0,8.0,83.31,0.47,5.2,17.0,70.0,4.43,187.0,87.0,3.0
1003,1.0,1.0,0.0,31.0,70.0,5.0,1.0,83.31,0.47,5.2,17.0,70.0,4.43,668.0,363.0,0.0
1004,3.0,1.0,0.0,22.0,70.0,5.0,3.0,83.31,0.47,5.2,17.0,70.0,4.43,668.0,305.0,1.0
1005,20.0,1.0,1.0,1.0,70.0,4.0,18.0,83.31,0.47,5.2,17.0,70.0,4.43,5.0,5.0,5.0
1006,16.0,11.0,0.0,34.0,60.0,5.0,9.0,83.31,0.47,5.2,17.0,70.0,4.43,30.0,13.0,2.0
1007,6.0,11.0,0.0,7.0,60.0,5.0,3.0,83.31,0.47,5.2,17.0,70.0,4.43,368.0,200.0,3.0
1008,2.0,11.0,0.0,6.0,60.0,4.0,15.0,83.31,0.47,5.2,17.0,70.0,4.43,522.0,317.0,-2.0
1009,4.0,11.0,0.0,6.0,60.0,5.0,5.0,83.31,0.47,5.2,17.0,70.0,4.43,522.0,205.0,-3.0
1010,14.0,11.0,0.0,10.0,60.0,4.0,13.0,83.31,0.47,5.2,17.0,70.0,4.43,47.0,28.0,4.0
1011,19.0,11.0,1.0,11.0,60.0,5.0,17.0,83.31,0.47,5.2,17.0,70.0,4.43,5.0,0.0,6.0
1012,8.0,11.0,0.0,8.0,60.0,5.0,4.0,83.31,0.47,5.2,17.0,70.0,4.43,187.0,100.0,3.0
1013,12.0,11.0,0.0,31.0,60.0,5.0,8.0,83.31,0.47,5.2,17.0,70.0,4.43,30.0,17.0,-4.0
1014,17.0,11.0,0.0,14.0,60.0,5.0,11.0,83.31,0.47,5.2,17.0,70.0,4.43,83.0,40.0,8.0
1015,18.0,11.0,0.0,35.0,60.0,4.0,10.0,83.31,0.47,5.2,17.0,70.0,4.43,47.0,19.0,6.0
1016,10.0,11.0,1.0,11.0,60.0,5.0,12.0,83.31,0.47,5.2,17.0,70.0,4.43,57.0,43.0,2.0
1017,15.0,11.0,1.0,11.0,60.0,5.0,16.0,83.31,0.47,5.2,17.0,70.0,4.43,57.0,8.0,4.0
1018,9.0,11.0,0.0,21.0,60.0,5.0,6.0,83.31,0.47,5.2,17.0,70.0,4.43,187.0,87.0,3.0
1019,1.0,11.0,0.0,21.0,60.0,5.0,1.0,83.31,0.47,5.2,17.0,70.0,4.43,668.0,363.0,0.0
1020,3.0,11.0,0.0,12.0,60.0,5.0,2.0,83.31,0.47,5.2,17.0,70.0,4.43,668.0,305.0,1.0
1021,20.0,11.0,0.0,10.0,60.0,5.0,14.0,83.31,0.47,5.2,17.0,70.0,4.43,5.0,5.0,5.0
1022,8.0,1.0,0.0,41.0,70.0,4.0,9.0,85.53,0.39,34.7,13.0,70.0,3.975,30.0,13.0,-2.0
1023,1.0,1.0,0.0,31.0,70.0,4.0,1.0,85.53,0.39,34.7,13.0,70.0,3.975,522.0,317.0,0.0
1024,2.0,1.0,0.0,32.0,70.0,4.0,2.0,85.53,0.39,34.7,13.0,70.0,3.975,522.0,205.0,0.0
1025,20.0,1.0,1.0,1.0,70.0,4.0,17.0,85.53,0.39,34.7,13.0,70.0,3.975,5.0,0.0,4.0
1026,13.0,1.0,0.0,33.0,70.0,4.0,8.0,85.53,0.39,34.7,13.0,70.0,3.975,187.0,100.0,5.0
1027,7.0,1.0,0.0,34.0,70.0,4.0,7.0,85.53,0.39,34.7,13.0,70.0,3.975,30.0,17.0,1.0
1028,17.0,1.0,0.0,28.0,70.0,4.0,15.0,85.53,0.39,34.7,13.0,70.0,3.975,83.0,40.0,3.0
1029,15.0,1.0,0.0,30.0,70.0,4.0,13.0,85.53,0.39,34.7,13.0,70.0,3.975,47.0,19.0,2.0
1030,16.0,1.0,0.0,39.0,70.0,3.0,14.0,85.53,0.39,34.7,13.0,70.0,3.975,53.0,5.0,5.0
1031,12.0,1.0,0.0,44.0,70.0,4.0,12.0,85.53,0.39,34.7,13.0,70.0,3.975,57.0,43.0,-5.0
1032,10.0,1.0,0.0,45.0,70.0,4.0,11.0,85.53,0.39,34.7,13.0,70.0,3.975,57.0,8.0,-2.0
1033,11.0,1.0,0.0,34.0,70.0,4.0,10.0,85.53,0.39,34.7,13.0,70.0,3.975,187.0,87.0,2.0
1034,5.0,1.0,0.0,41.0,70.0,4.0,4.0,85.53,0.39,34.7,13.0,70.0,3.975,368.0,168.0,0.0
1035,4.0,1.0,0.0,30.0,70.0,4.0,5.0,85.53,0.39,34.7,13.0,70.0,3.975,668.0,363.0,0.0
1036,9.0,1.0,0.0,34.0,70.0,4.0,6.0,85.53,0.39,34.7,13.0,70.0,3.975,53.0,54.0,2.0
1037,3.0,1.0,0.0,29.0,70.0,4.0,3.0,85.53,0.39,34.7,13.0,70.0,3.975,668.0,305.0,0.0
1038,18.0,1.0,1.0,2.0,70.0,4.0,18.0,85.53,0.39,34.7,13.0,70.0,3.975,5.0,5.0,3.0
1039,9.0,2.0,0.0,7.0,52.0,4.0,18.0,79.03,0.61,40.4,18.0,53.0,5.807,30.0,13.0,-5.0
